,count,POS_Tag,word,PMI_Negative,SOW,PMI_Positive,tag
2383,314,VBN,sealed,-1.75404307508,-0.263741615498,-2.01778469058,1
2384,447,JJ,brazilian,-1.26355334737,-1.20393222026,-2.46748556764,1
2385,51,VBN,punished,-0.968348935879,-1.989482772,-2.95783170788,1
2387,750,JJ,bubble,-1.92067096073,0.00338104671628,-1.91728991402,1
2404,1,RB,puzzedly,-0.425206610853,0.425206610853,,1
2406,1,JJ,nonconsensual,-0.425206610853,0.425206610853,,1
2410,55,VBN,abused,-0.921164105515,-2.14560197392,-3.06676607943,1
2418,3,JJ,unsual,,-1.28540636591,-1.28540636591,1
2421,2,RB,operationally,-1.42520661085,-0.860199755057,-2.28540636591,1
2425,1,VBG,siiiiiing,,-1.28540636591,-1.28540636591,1
2430,4,VBG,ahhhhhhmazing,,-1.28540636591,-1.28540636591,1
2435,1,JJ,ricdiulous,-0.425206610853,0.425206610853,,1
2440,9,VBG,associating,-1.01016911157,-1.86019975506,-2.87036886663,1
2443,2583,VBN,watched,-1.13707159418,-1.50875211004,-2.64582370422,1
2444,6,JJ,tremble,-2.01016911157,0.139800244943,-1.87036886663,1
2448,1,RB,nevvvvvvvvver,-0.425206610853,0.425206610853,,1
2456,37,JJ,unwelcomed,-0.776678981354,-2.71818075018,-3.49485973154,1
2457,128,JJ,unparalleled,-3.96577499222,2.55073334589,-1.41504164633,1
2466,254,VBN,refunded,-0.600110106408,-3.81599995115,-4.41611005755,1
2470,189,VBG,waving,-0.921359844616,-2.14492923199,-3.06628907661,1
2472,20,RB,sheepishly,-1.42520661085,-0.860199755057,-2.28540636591,1
2475,1,VBN,soggified,,-1.28540636591,-1.28540636591,1
2484,3,JJ,posible,-2.01016911157,0.139800244943,-1.87036886663,1
2490,2,RB,maliciously,-0.425206610853,0.425206610853,,1
2507,673,VBN,caused,-1.03830959194,-1.77737332393,-2.81568291587,1
2509,130,JJ,ceramic,-1.98814280524,0.106633381008,-1.88150942424,1
2514,6,JJ,gelatenous,-1.42520661085,-0.860199755057,-2.28540636591,1
2518,1,JJ,funkilicious,,-1.28540636591,-1.28540636591,1
2534,1,VBG,teching,,-1.28540636591,-1.28540636591,1
2538,12,RB,nore,-1.01016911157,-1.86019975506,-2.87036886663,1
2553,53,VBN,floated,-1.76080964264,-0.252517177836,-2.01332682047,1
2562,1,VBG,naggaing,-0.425206610853,0.425206610853,,1
2571,63,VBG,developing,-1.64759903219,-0.445162255778,-2.09276128797,1
2574,7,RB,insufficiently,-0.647599032189,-3.44516225578,-4.09276128797,1
2575,1,VBG,ohhing,,-1.28540636591,-1.28540636591,1
2580,1,VBN,basterdized,,-1.28540636591,-1.28540636591,1
2586,1,RB,senselessly,,-1.28540636591,-1.28540636591,1
2591,34,VBN,abbreviated,-1.60577885649,-0.519162837222,-2.12494169372,1
2603,1,VBN,disappoionted,-0.425206610853,0.425206610853,,1
2605,1,RB,tidily,,-1.28540636591,-1.28540636591,1
2619,3,JJ,psychosomatic,-0.425206610853,0.425206610853,,1
2623,31,VBN,prevailed,-1.79444042052,-0.197234742335,-1.99167516285,1
2632,1,VBG,hewing,,-1.28540636591,-1.28540636591,1
2638,4,VBN,scuttled,-0.425206610853,0.425206610853,,1
2646,10,VBN,daunted,-2.16217220502,0.362192666279,-1.79997953874,1
2656,1,RB,contrastingly,,-1.28540636591,-1.28540636591,1
2657,8,RB,provably,-0.840244110132,-2.44516225578,-3.28540636591,1
2660,2,VBG,disinfecting,,-1.28540636591,-1.28540636591,1
2667,1,VBN,brainfarted,,-1.28540636591,-1.28540636591,1
2673,9,VBN,reclaimed,-2.5951316123,0.947155167,-1.64797644529,1
2675,26,VBN,traumatized,-0.803718234107,-2.59716534922,-3.40088358333,1
2678,4,VBN,orered,-0.840244110132,-2.44516225578,-3.28540636591,1
2685,1,JJ,rapacious,,-1.28540636591,-1.28540636591,1
2693,1,VBG,aranging,,-1.28540636591,-1.28540636591,1
2697,1,VBN,bonered,-0.425206610853,0.425206610853,,1
2715,670,VBN,corrected,-1.00586897414,-1.87313881076,-2.87900778491,1
2721,1,JJ,freakndelicious,,-1.28540636591,-1.28540636591,1
2725,49,JJ,leary,-2.23256153291,0.46172833983,-1.77083319308,1
2733,14,VBG,installing,-1.42520661085,-0.860199755057,-2.28540636591,1
2737,875,VBN,knocked,-1.71453004031,-0.329995062006,-2.04452510231,1
2740,1164,JJ,scramble,-2.23070358669,0.459126544642,-1.77157704205,1
2762,20,VBN,bonded,-1.93977978368,0.0328850410264,-1.90689474266,1
2765,38282,JJ,huge,-2.2521779498,0.489117244593,-1.76306070521,1
2768,17,VBN,glutened,-1.92770695138,0.014269362859,-1.91343758852,1
2772,103,VBN,dismissed,-0.736667706689,-2.91331109152,-3.64997879821,1
2786,53,VBN,thickened,-0.831198970529,-2.4816881318,-3.31288710233,1
2787,9,VBN,disgraced,-1.01016911157,-1.86019975506,-2.87036886663,1
2796,59,VBD,huddled,-0.915532237436,-2.16505433659,-3.08058657402,1
2804,231,JJ,resemble,-1.08713109339,-1.6406333778,-2.72776447119,1
2808,33,VBG,twisting,-1.22167321677,-1.30077234644,-2.52244556321,1
2810,2,VBN,sequenced,-1.42520661085,-0.860199755057,-2.28540636591,1
2811,2,JJ,ganbian,,-1.28540636591,-1.28540636591,1
2814,1,RB,beatifically,,-1.28540636591,-1.28540636591,1
2820,1,RB,everlastingly,,-1.28540636591,-1.28540636591,1
2829,1,RB,couturely,,-1.28540636591,-1.28540636591,1
2830,57,JJ,peppy,-2.01016911157,0.139800244943,-1.87036886663,1
2832,73,VBN,installed,-1.44510616829,-0.82067139087,-2.26577755916,1
2838,1424,VBN,refried,-1.58805708653,-0.551030890885,-2.13908797742,1
2844,1,JJ,crisptastic,,-1.28540636591,-1.28540636591,1
2845,1,JJ,furturistic,,-1.28540636591,-1.28540636591,1
2846,995,VBN,bummed,-1.33663541417,-1.04313752252,-2.37977293669,1
2847,1,VBD,waitered,-0.425206610853,0.425206610853,,1
2849,8,RB,tantalizingly,-2.42520661085,0.724762745664,-1.70044386519,1
2858,4,JJ,sauch,-2.42520661085,0.724762745664,-1.70044386519,1
2866,6,VBN,disfigured,-1.01016911157,-1.86019975506,-2.87036886663,1
2876,18,VBG,deliberating,-1.78777669024,-0.208123058477,-1.99589974872,1
2878,1,VBN,triangled,-0.425206610853,0.425206610853,,1
2880,2,VBN,razzed,-1.42520661085,-0.860199755057,-2.28540636591,1
2891,29,VBN,coursed,-2.11326260454,0.291803338388,-1.82145926615,1
2893,2,RB,loosly,-1.42520661085,-0.860199755057,-2.28540636591,1
2899,324,VBG,shocking,-1.1876277857,-1.38234614759,-2.56997393329,1
2901,26,VBG,chipping,-1.66621471036,-0.412740778086,-2.07895548844,1
2903,12,VBN,overspiced,-0.688241016687,-3.18212784994,-3.87036886663,1
2905,156,VBN,begged,-1.23487539875,-1.26984399557,-2.50471939431,1
2906,1,JJ,clamorous,-0.425206610853,0.425206610853,,1
2920,8,RB,unappetizingly,-0.840244110132,-2.44516225578,-3.28540636591,1
2922,1,VBG,edifying,-0.425206610853,0.425206610853,,1
2932,1,VBG,nausiating,-0.425206610853,0.425206610853,,1
2936,1,VBN,schwacked,,-1.28540636591,-1.28540636591,1
2949,1,JJ,untasteable,-0.425206610853,0.425206610853,,1
2952,3,VBN,masted,-1.01016911157,-1.86019975506,-2.87036886663,1
2958,5,RB,airway,-0.74713470574,-2.86019975506,-3.6073344608,1
2959,1,RB,ecologically,,-1.28540636591,-1.28540636591,1
2965,2,VBG,60something,,-1.28540636591,-1.28540636591,1
2967,1,RB,complimentarily,,-1.28540636591,-1.28540636591,1
2974,1,RB,omniously,,-1.28540636591,-1.28540636591,1
2978,6,JJ,precautionary,-1.01016911157,-1.86019975506,-2.87036886663,1
2979,12,RB,terrifyingly,-2.01016911157,0.139800244943,-1.87036886663,1
2984,1,VBN,dissaponinted,-0.425206610853,0.425206610853,,1
2988,1,RB,tmely,-0.425206610853,0.425206610853,,1
2992,2,VBG,saing,-1.42520661085,-0.860199755057,-2.28540636591,1
3000,3,JJ,excitable,-1.01016911157,-1.86019975506,-2.87036886663,1
3009,1,JJ,subartic,,-1.28540636591,-1.28540636591,1
3017,1,JJ,gellatinous,-0.425206610853,0.425206610853,,1
3023,1,VBG,evicting,-0.425206610853,0.425206610853,,1
3035,5,VBG,dismantling,-1.16217220502,-1.44516225578,-2.6073344608,1
3039,1,VB,eatpayleave,,-1.28540636591,-1.28540636591,1
3043,1,VBN,ziplined,,-1.28540636591,-1.28540636591,1
3052,10,VBG,nailing,-1.16217220502,-1.44516225578,-2.6073344608,1
3055,14,VBG,guarding,-2.23256153291,0.46172833983,-1.77083319308,1
3059,1,JJ,veronese,,-1.28540636591,-1.28540636591,1
3064,11,VBG,overfilling,-2.88463822949,1.30972524639,-1.57491298311,1
3066,136,VBN,fermented,-1.89795960799,-0.0319661033236,-1.92992571131,1
3068,1,VBG,vewing,,-1.28540636591,-1.28540636591,1
3075,1,VBG,amazazing,,-1.28540636591,-1.28540636591,1
3077,60,VBG,recognizing,-1.87266558782,-0.0717038602508,-1.94436944808,1
3092,44,VBN,pured,-2.29967572877,0.554837744222,-1.74483798455,1
3101,18,VBN,singled,-0.787776690238,-2.66755467711,-3.45533136735,1
3106,6,VBD,wiggled,-0.425206610853,0.425206610853,,1
3109,1,VBG,stoning,-0.425206610853,0.425206610853,,1
3113,1,VBN,proliferated,-0.425206610853,0.425206610853,,1
3115,5,VBG,cultivating,,-1.28540636591,-1.28540636591,1
3117,1,JJ,savorable,,-1.28540636591,-1.28540636591,1
3122,32,VBG,wording,-1.25528160941,-1.22276983444,-2.47805144385,1
3128,3,VB,agonize,,-1.28540636591,-1.28540636591,1
3129,963,VBN,blended,-2.12714523307,0.311889830499,-1.81525540257,1
3140,1525,JJ,overwhelmed,-1.29244100611,-1.13919871443,-2.43163972054,1
3148,1,JJ,sinbelian,,-1.28540636591,-1.28540636591,1
3152,1,VBN,dehiderated,-0.425206610853,0.425206610853,,1
3153,5,JJ,removable,-1.74713470574,-0.275237254336,-2.02237196008,1
3156,3,JJ,uova,-1.01016911157,-1.86019975506,-2.87036886663,1
3158,3,JJ,uncontested,-2.01016911157,0.139800244943,-1.87036886663,1
3177,8,VBN,disordered,-0.425206610853,0.425206610853,,1
3182,1,VBN,forklifted,,-1.28540636591,-1.28540636591,1
3183,34,VBN,seperated,-1.42520661085,-0.860199755057,-2.28540636591,1
3193,4,VBN,pleasured,,-1.28540636591,-1.28540636591,1
3194,33,VBN,rumored,-2.14767263532,0.341434106113,-1.80623852921,1
3207,43,RB,collectively,-1.60354385211,-0.52316476778,-2.12670861989,1
3212,1,RB,cerrtainly,-0.425206610853,0.425206610853,,1
3215,36,JJ,cappy,-1.5951316123,-0.53827166017,-2.13340327247,1
3223,1,JJ,ndian,,-1.28540636591,-1.28540636591,1
3232,3,VB,oxidize,-1.01016911157,-1.86019975506,-2.87036886663,1
3238,1,RB,soggily,-0.425206610853,0.425206610853,,1
3242,3,VBN,condoned,-2.01016911157,0.139800244943,-1.87036886663,1
3260,117,VBD,retarded,-0.973643235549,-1.97267448432,-2.94631771986,1
3262,1,JJ,podian,-0.425206610853,0.425206610853,,1
3267,1,JJ,exceltional,,-1.28540636591,-1.28540636591,1
3275,1,VBN,vailidated,,-1.28540636591,-1.28540636591,1
3277,2,RB,bely,-1.42520661085,-0.860199755057,-2.28540636591,1
3282,4,RB,surprsingly,-1.42520661085,-0.860199755057,-2.28540636591,1
3284,23,VBN,deepfried,-1.14141364485,-1.49762967567,-2.63904332052,1
3292,1,VBG,repaving,,-1.28540636591,-1.28540636591,1
3293,1,JJ,preamble,,-1.28540636591,-1.28540636591,1
3303,1,VBN,perfomed,,-1.28540636591,-1.28540636591,1
3315,8,JJ,adaptable,-2.42520661085,0.724762745664,-1.70044386519,1
3321,1,RB,simultiously,,-1.28540636591,-1.28540636591,1
3322,1,VBN,iphoned,-0.425206610853,0.425206610853,,1
3336,910,VBN,pressed,-1.74713470574,-0.275237254336,-2.02237196008,1
3343,5,VBN,budged,-0.74713470574,-2.86019975506,-3.6073344608,1
3350,77,VBG,averaging,-1.48253978592,-0.747725025799,-2.23026481172,1
3355,1,VBN,manfried,,-1.28540636591,-1.28540636591,1
3373,1,JJ,uncarbonated,-0.425206610853,0.425206610853,,1
3387,2,VBN,horked,,-1.28540636591,-1.28540636591,1
3397,436,JJ,infamous,-2.15996793409,0.359042675856,-1.80092525824,1
3403,2,JJ,hubristic,-0.425206610853,0.425206610853,,1
3420,1,RB,pheasantly,,-1.28540636591,-1.28540636591,1
3438,1,VBG,crinkling,-0.425206610853,0.425206610853,,1
3453,165,JJ,indonesian,-2.01016911157,0.139800244943,-1.87036886663,1
3454,1,JJ,fittable,-0.425206610853,0.425206610853,,1
3461,42,VBG,emanating,-1.49559593874,-0.722696231307,-2.21829217005,1
3476,34,VBG,sightseeing,-2.34274445066,0.613731433275,-1.72901301739,1
3486,1,VBN,criminalized,-0.425206610853,0.425206610853,,1
3492,78,RB,privately,-1.42520661085,-0.860199755057,-2.28540636591,1
3496,1,JJ,crabilicious,,-1.28540636591,-1.28540636591,1
3500,6,JJ,unsubstantial,-0.688241016687,-3.18212784994,-3.87036886663,1
3511,15,RB,underbelly,-1.33209720646,-1.052844833,-2.38494203946,1
3514,55,RB,atmostphere,-2.74713470574,1.13980024494,-1.6073344608,1
3532,11,VBN,stirfried,-2.29967572877,0.554837744222,-1.74483798455,1
3538,1,VBN,aforemetioned,-0.425206610853,0.425206610853,,1
3555,1,RB,forgivingly,,-1.28540636591,-1.28540636591,1
3559,8,RB,scraggly,-1.42520661085,-0.860199755057,-2.28540636591,1
3563,15,VBN,breasted,-1.5247422844,-0.667554677115,-2.19229696152,1
3566,10,VBG,canning,-1.74713470574,-0.275237254336,-2.02237196008,1
3576,1,VBG,amything,-0.425206610853,0.425206610853,,1
3577,32,RB,disturbingly,-0.901644654796,-2.21383670967,-3.11548136447,1
3579,1,JJ,unredeemable,,-1.28540636591,-1.28540636591,1
3589,2,VBG,clustering,-1.42520661085,-0.860199755057,-2.28540636591,1
3593,12465,VBG,tasting,-1.89765966083,-0.032435013692,-1.93009467452,1
3602,3,VBN,purred,-1.01016911157,-1.86019975506,-2.87036886663,1
3604,6,VBN,fragmented,-1.42520661085,-0.860199755057,-2.28540636591,1
3606,3970,JJ,hawaiian,-2.39286589081,0.681478647935,-1.71138724288,1
3608,1,JJ,overwhelmable,-0.425206610853,0.425206610853,,1
3609,3,VBN,shmammered,-2.01016911157,0.139800244943,-1.87036886663,1
3611,1,VBG,devolving,,-1.28540636591,-1.28540636591,1
3614,300,JJ,atlantic,-2.33209720646,0.59923186358,-1.73286534288,1
3628,2427,VBN,paired,-3.12327054412,1.59642369716,-1.52684684695,1
3640,4,RB,natively,-2.42520661085,0.724762745664,-1.70044386519,1
3641,1,RB,widefinitely,,-1.28540636591,-1.28540636591,1
3644,9,VBN,squinted,-2.01016911157,0.139800244943,-1.87036886663,1
3655,2,JJ,unsaturated,,-1.28540636591,-1.28540636591,1
3657,11,RB,logistically,-1.88463822949,-0.0528448329995,-1.93748306249,1
3658,50,VBG,puzzling,-0.859609434999,-2.36921340254,-3.22882283754,1
3663,3,JJ,endurable,-1.01016911157,-1.86019975506,-2.87036886663,1
3670,1,VBN,mcdonaldized,,-1.28540636591,-1.28540636591,1
3677,1,VBG,dumbling,,-1.28540636591,-1.28540636591,1
3682,1,VBN,silted,-0.425206610853,0.425206610853,,1
3690,46,RB,atmoshere,-2.36380606619,0.642300585472,-1.72150548072,1
3694,1,RB,atmospohere,,-1.28540636591,-1.28540636591,1
3706,2,VBG,tattooing,,-1.28540636591,-1.28540636591,1
3707,85,RB,northside,-2.31103559093,0.570434599273,-1.74060099166,1
3708,1,VBG,considereing,-0.425206610853,0.425206610853,,1
3711,1,VBG,calcul8ing,-0.425206610853,0.425206610853,,1
3732,12,VBG,horsing,-0.550737492937,-4.31963137369,-4.87036886663,1
3740,42,RB,carelessly,-0.817524033632,-2.53827166017,-3.3557956938,1
3752,1,JJ,uxmal,-0.425206610853,0.425206610853,,1
3757,213,VBG,decorating,-2.30193523595,0.55794365509,-1.74399158086,1
3762,6,VBN,detested,-1.42520661085,-0.860199755057,-2.28540636591,1
3771,1,VBN,fationed,,-1.28540636591,-1.28540636591,1
3772,41,VBN,disheveled,-1.02787111331,-1.80773233516,-2.83560344847,1
3773,1,JJ,untraceable,-0.425206610853,0.425206610853,,1
3775,1,VBN,overwhealmed,-0.425206610853,0.425206610853,,1
3800,15,VBG,waning,-1.74713470574,-0.275237254336,-2.02237196008,1
3806,1,VBG,accordling,,-1.28540636591,-1.28540636591,1
3809,589,VBG,flowing,-2.1274845476,0.312379699831,-1.81510484777,1
3810,13,RB,continously,-1.54068382827,-0.637807333721,-2.17849116199,1
3812,42,VBG,harassing,-0.688241016687,-3.18212784994,-3.87036886663,1
3826,14,VBG,squirming,-1.23256153291,-1.27523725434,-2.50779878725,1
3842,1,VBG,happyhourundergroundeverything,,-1.28540636591,-1.28540636591,1
3845,2,VBN,mussed,,-1.28540636591,-1.28540636591,1
3848,1,RB,cirtaintly,,-1.28540636591,-1.28540636591,1
3853,21703,VBZ,makes,-2.21196916845,0.432816019353,-1.77915314909,1
3873,1,VBG,erroring,,-1.28540636591,-1.28540636591,1
3874,1277,VBN,reserved,-1.43086646527,-0.848902163723,-2.27976862899,1
3875,60,VBG,nibbling,-2.01016911157,0.139800244943,-1.87036886663,1
3878,42,VBG,desiring,-1.91063343802,-0.0122028485022,-1.92283628653,1
3893,46,VBG,assuring,-1.86130572566,-0.0896816011799,-1.95098732684,1
3897,24,VBG,forewarning,-1.10327851597,-1.59716534922,-2.70044386519,1
3907,1,JJ,undeclared,-0.425206610853,0.425206610853,,1
3922,1,JJ,unpleant,-0.425206610853,0.425206610853,,1
3929,4,VBG,integrating,-1.42520661085,-0.860199755057,-2.28540636591,1
3932,1,VBN,scatted,-0.425206610853,0.425206610853,,1
3937,1,JJ,ussituated,-0.425206610853,0.425206610853,,1
3945,6,VBG,murmuring,-0.688241016687,-3.18212784994,-3.87036886663,1
3946,1,VBN,rollerskated,-0.425206610853,0.425206610853,,1
3949,1,RB,professedly,,-1.28540636591,-1.28540636591,1
3960,14,VBN,bolstered,-2.23256153291,0.46172833983,-1.77083319308,1
3965,1,VBG,dawging,-0.425206610853,0.425206610853,,1
3986,1,VBN,disassociated,,-1.28540636591,-1.28540636591,1
3990,1,JJ,umbilical,-0.425206610853,0.425206610853,,1
3993,1,VBG,stumling,,-1.28540636591,-1.28540636591,1
4003,2,VBN,deranged,-1.42520661085,-0.860199755057,-2.28540636591,1
4023,1,JJ,awesomeyummilicious,,-1.28540636591,-1.28540636591,1
4052,5,VBG,sabotaging,-0.425206610853,0.425206610853,,1
4057,1,VBN,failled,-0.425206610853,0.425206610853,,1
4061,27,JJ,overal,-1.72066249438,-0.319631373694,-2.04029386807,1
4075,14,JJ,comprable,-2.23256153291,0.46172833983,-1.77083319308,1
4087,542,VBG,peking,-2.03162222124,0.171861454175,-1.85976076707,1
4090,1,RB,quizickly,-0.425206610853,0.425206610853,,1
4092,1,RB,fhere,,-1.28540636591,-1.28540636591,1
4097,2,VBG,reproducing,-0.425206610853,0.425206610853,,1
4098,7,JJ,homogeneous,-1.64759903219,-0.445162255778,-2.09276128797,1
4120,2,VBG,mindboggling,-1.42520661085,-0.860199755057,-2.28540636591,1
4126,1,VBG,wellspring,,-1.28540636591,-1.28540636591,1
4129,2,VBN,dissatisified,-0.425206610853,0.425206610853,,1
4132,3,JJ,uped,-2.01016911157,0.139800244943,-1.87036886663,1
4136,14,VBG,critiquing,-3.23256153291,1.72476274566,-1.50779878725,1
4150,1,VBG,consindering,,-1.28540636591,-1.28540636591,1
4151,1,VBG,kareoking,,-1.28540636591,-1.28540636591,1
4155,81354,MD,could,-1.44247562871,-0.825865986326,-2.26834161504,1
4158,1,VBG,dittoing,,-1.28540636591,-1.28540636591,1
4174,1,VBG,precluding,,-1.28540636591,-1.28540636591,1
4175,4,RB,heathly,-2.42520661085,0.724762745664,-1.70044386519,1
4184,1,JJ,unuasual,,-1.28540636591,-1.28540636591,1
4203,3,VBG,trifling,-1.01016911157,-1.86019975506,-2.87036886663,1
4205,2,VBG,foretelling,-0.425206610853,0.425206610853,,1
4206,1,JJ,sangiovanese,,-1.28540636591,-1.28540636591,1
4213,19,JJ,ambiguous,-1.6731341243,-0.40076813642,-2.07390226072,1
4217,3,RB,devoutly,,-1.28540636591,-1.28540636591,1
4228,1856,VBN,poached,-2.22519588322,0.451405868462,-1.77379001476,1
4237,49,VBN,orchestrated,-2.86999145353,1.29180333839,-1.57818811514,1
4249,377,JJ,false,-0.779056179872,-2.70721889469,-3.48627507456,1
4251,4,JJ,chivalrous,-2.42520661085,0.724762745664,-1.70044386519,1
4253,6,VBG,uhmazing,,-1.28540636591,-1.28540636591,1
4267,8,RB,guyere,-1.84024411013,-0.123234160891,-1.96347827102,1
4271,1,JJ,fantantic,,-1.28540636591,-1.28540636591,1
4275,15,VBN,teetered,-1.74713470574,-0.275237254336,-2.02237196008,1
4309,60,VBN,bred,-1.93977978368,0.0328850410264,-1.90689474266,1
4311,1,RB,primarilly,,-1.28540636591,-1.28540636591,1
4317,1,VBN,stiched,,-1.28540636591,-1.28540636591,1
4346,4,VBN,quickened,-2.42520661085,0.724762745664,-1.70044386519,1
4356,474,VBG,riding,-1.85451824111,-0.100462853232,-1.95498109435,1
4368,28,JJ,undivided,-2.06263653147,0.217802756944,-1.84483377452,1
4371,1,JJ,everyelese,,-1.28540636591,-1.28540636591,1
4383,21,VBG,wring,-0.569596520188,-4.1081272685,-4.67772378869,1
4397,13,VBG,comprising,-3.12564632899,1.59923186358,-1.52641446541,1
4411,1112,VBG,guessing,-1.32256056231,-1.07335825425,-2.39591881656,1
4431,1,VBN,prised,-0.425206610853,0.425206610853,,1
4436,109,JJ,nuclear,-1.66982897957,-0.406481787614,-2.07631076719,1
4441,1,VBN,roiled,-0.425206610853,0.425206610853,,1
4444,6,RB,repetitively,-1.01016911157,-1.86019975506,-2.87036886663,1
4447,155,RB,wisely,-2.11636851541,0.296304730623,-1.82006378478,1
4449,1,JJ,nonlocal,,-1.28540636591,-1.28540636591,1
4450,2,RB,warmingly,,-1.28540636591,-1.28540636591,1
4456,5,VBN,onced,-1.74713470574,-0.275237254336,-2.02237196008,1
4462,1,VBG,hoteling,-0.425206610853,0.425206610853,,1
4465,996,VBG,staring,-1.11842200223,-1.55713068742,-2.67555268965,1
4468,1,JJ,impaletable,-0.425206610853,0.425206610853,,1
4479,1,JJ,partamian,,-1.28540636591,-1.28540636591,1
4494,1,VBN,mustarded,-0.425206610853,0.425206610853,,1
4496,1,VBG,deveining,-0.425206610853,0.425206610853,,1
4509,9,JJ,subdue,-2.01016911157,0.139800244943,-1.87036886663,1
4514,7,VBG,decanting,-2.23256153291,0.46172833983,-1.77083319308,1
4519,4014,JJ,willing,-1.58626338351,-0.554273931571,-2.14053731508,1
4538,1,VBN,commuted,-0.425206610853,0.425206610853,,1
4544,1,VBG,swindling,-0.425206610853,0.425206610853,,1
4546,1,VBG,aggrevating,,-1.28540636591,-1.28540636591,1
4551,8,RB,sourly,-1.42520661085,-0.860199755057,-2.28540636591,1
4560,3,RB,definiitely,,-1.28540636591,-1.28540636591,1
4568,2,RB,reaaallly,-1.42520661085,-0.860199755057,-2.28540636591,1
4569,1,RB,perftctly,,-1.28540636591,-1.28540636591,1
4573,3,JJ,lascivious,-1.01016911157,-1.86019975506,-2.87036886663,1
4582,18,VBG,wirsing,-3.5951316123,2.13980024494,-1.45533136735,1
4584,28,JJ,ostentatious,-2.06263653147,0.217802756944,-1.84483377452,1
4586,72,VBG,exhausting,-1.5951316123,-0.53827166017,-2.13340327247,1
4589,3,RB,nere,,-1.28540636591,-1.28540636591,1
4591,1,VBG,gorhing,,-1.28540636591,-1.28540636591,1
4595,11,VBG,painstaking,-1.88463822949,-0.0528448329995,-1.93748306249,1
4603,9,JJ,unimaginable,-1.01016911157,-1.86019975506,-2.87036886663,1
