word,PMI_Positive,PMI_Negative,SOW,count,POS_Tag,tag
sequenced,-1.425206611,-2.285406366,0.860199755,2,VBN,1
ganbian,-0.425206611,,-0.425206611,2,JJ,1
beatifically,-0.425206611,,-0.425206611,1,RB,1
everlastingly,-0.425206611,,-0.425206611,1,RB,1
couturely,-0.425206611,,-0.425206611,1,RB,1
peppy,-1.010169112,-2.870368867,1.860199755,57,JJ,1
installed,-1.405577804,-2.305305923,0.899728119,73,VBN,1
refried,-1.278888222,-2.448256842,1.169368619,1424,VBN,1
crisptastic,-0.425206611,,-0.425206611,1,JJ,1
furturistic,-0.425206611,,-0.425206611,1,JJ,1
bummed,-1.519573182,-2.196835169,0.677261988,995,VBN,1
waitered,,-1.285406366,1.285406366,1,VBD,1
tantalizingly,-0.84024411,-3.285406366,2.445162256,8,RB,1
sauch,-0.84024411,-3.285406366,2.445162256,4,JJ,1
disfigured,-2.010169112,-1.870368867,-0.139800245,6,VBN,1
deliberating,-1.135699994,-2.647976445,1.512276452,18,VBG,1
triangled,,-1.285406366,1.285406366,1,VBN,1
razzed,-1.425206611,-2.285406366,0.860199755,2,VBN,1
coursed,-0.961259511,-2.97346236,2.012202849,29,VBN,1
loosly,-1.425206611,-2.285406366,0.860199755,2,RB,1
shocking,-1.709774178,-2.047827541,0.338053363,324,VBG,1
chipping,-1.218755733,-2.526414465,1.307658732,26,VBG,1
overspiced,-3.010169112,-1.548440772,-1.46172834,12,VBN,1
begged,-1.644519639,-2.095075154,0.450555515,156,VBN,1
clamorous,,-1.285406366,1.285406366,1,JJ,1
unappetizingly,-2.425206611,-1.700443865,-0.724762746,8,RB,1
edifying,,-1.285406366,1.285406366,1,VBG,1
nausiating,,-1.285406366,1.285406366,1,VBG,1
schwacked,-0.425206611,,-0.425206611,1,VBN,1
untasteable,,-1.285406366,1.285406366,1,JJ,1
masted,-2.010169112,-1.870368867,-0.139800245,3,VBN,1
airway,-2.747134706,-1.607334461,-1.139800245,5,RB,1
ecologically,-0.425206611,,-0.425206611,1,RB,1
60something,-0.425206611,,-0.425206611,2,VBG,1
complimentarily,-0.425206611,,-0.425206611,1,RB,1
omniously,-0.425206611,,-0.425206611,1,RB,1
precautionary,-2.010169112,-1.870368867,-0.139800245,6,JJ,1
terrifyingly,-1.010169112,-2.870368867,1.860199755,12,RB,1
dissaponinted,,-1.285406366,1.285406366,1,VBN,1
tmely,,-1.285406366,1.285406366,1,RB,1
saing,-1.425206611,-2.285406366,0.860199755,2,VBG,1
excitable,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
subartic,-0.425206611,,-0.425206611,1,JJ,1
gellatinous,,-1.285406366,1.285406366,1,JJ,1
evicting,,-1.285406366,1.285406366,1,VBG,1
dismantling,-1.747134706,-2.02237196,0.275237254,5,VBG,1
eatpayleave,-0.425206611,,-0.425206611,1,VB,1
ziplined,-0.425206611,,-0.425206611,1,VBN,1
nailing,-1.747134706,-2.02237196,0.275237254,10,VBG,1
guarding,-0.910633438,-3.092761288,2.18212785,14,VBG,1
veronese,-0.425206611,,-0.425206611,1,JJ,1
overfilling,-0.714713228,-3.744837985,3.030124757,11,VBG,1
fermented,-1.069725956,-2.758159363,1.688433407,136,VBN,1
vewing,-0.425206611,,-0.425206611,1,VBG,1
amazazing,-0.425206611,,-0.425206611,1,VBG,1
recognizing,-1.084169693,-2.732865343,1.64869565,60,VBG,1
pured,-0.884638229,-3.159875484,2.275237254,44,VBN,1
singled,-2.595131612,-1.647976445,-0.947155167,18,VBN,1
wiggled,,-1.285406366,1.285406366,6,VBD,1
stoning,,-1.285406366,1.285406366,1,VBG,1
proliferated,,-1.285406366,1.285406366,1,VBN,1
cultivating,-0.425206611,,-0.425206611,5,VBG,1
savorable,-0.425206611,,-0.425206611,1,JJ,1
wording,-1.617851689,-2.115481364,0.497629676,32,VBG,1
agonize,-0.425206611,,-0.425206611,3,VB,1
blended,-0.955055648,-2.987344988,2.032289341,963,VBN,1
overwhelmed,-1.571439965,-2.152640761,0.581200796,1525,JJ,1
sinbelian,-0.425206611,,-0.425206611,1,JJ,1
dehiderated,,-1.285406366,1.285406366,1,VBN,1
removable,-1.162172205,-2.607334461,1.445162256,5,JJ,1
uova,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
uncontested,-1.010169112,-2.870368867,1.860199755,3,JJ,1
disordered,,-1.285406366,1.285406366,8,VBN,1
forklifted,-0.425206611,,-0.425206611,1,VBN,1
seperated,-1.425206611,-2.285406366,0.860199755,34,VBN,1
pleasured,-0.425206611,,-0.425206611,4,VBN,1
rumored,-0.946038774,-3.00787239,2.061833616,33,VBN,1
collectively,-1.266508865,-2.463743607,1.197234742,43,RB,1
cerrtainly,,-1.285406366,1.285406366,1,RB,1
cappy,-1.273203517,-2.455331367,1.18212785,36,JJ,1
ndian,-0.425206611,,-0.425206611,1,JJ,1
oxidize,-2.010169112,-1.870368867,-0.139800245,3,VB,1
soggily,,-1.285406366,1.285406366,1,RB,1
condoned,-1.010169112,-2.870368867,1.860199755,3,VBN,1
retarded,-2.086117965,-1.833842991,-0.252274974,117,VBD,1
podian,,-1.285406366,1.285406366,1,JJ,1
exceltional,-0.425206611,,-0.425206611,1,JJ,1
vailidated,-0.425206611,,-0.425206611,1,VBN,1
bely,-1.425206611,-2.285406366,0.860199755,2,RB,1
surprsingly,-1.425206611,-2.285406366,0.860199755,4,RB,1
deepfried,-1.778843565,-2.0016134,0.222769834,23,VBN,1
repaving,-0.425206611,,-0.425206611,1,VBG,1
preamble,-0.425206611,,-0.425206611,1,JJ,1
perfomed,-0.425206611,,-0.425206611,1,VBN,1
adaptable,-0.84024411,-3.285406366,2.445162256,8,JJ,1
simultiously,-0.425206611,,-0.425206611,1,RB,1
iphoned,,-1.285406366,1.285406366,1,VBN,1
pressed,-1.162172205,-2.607334461,1.445162256,910,VBN,1
budged,-2.747134706,-1.607334461,-1.139800245,5,VBN,1
averaging,-1.370065057,-2.342739541,0.972674484,77,VBG,1
manfried,-0.425206611,,-0.425206611,1,VBN,1
uncarbonated,,-1.285406366,1.285406366,1,JJ,1
horked,-0.425206611,,-0.425206611,2,VBN,1
infamous,-0.940725503,-3.020167689,2.079442186,436,JJ,1
hubristic,,-1.285406366,1.285406366,2,JJ,1
pheasantly,-0.425206611,,-0.425206611,1,RB,1
crinkling,,-1.285406366,1.285406366,1,VBG,1
indonesian,-1.010169112,-2.870368867,1.860199755,165,JJ,1
fittable,,-1.285406366,1.285406366,1,JJ,1
emanating,-1.358092415,-2.355795694,0.997703279,42,VBG,1
sightseeing,-0.868813262,-3.202944206,2.334130943,34,VBG,1
criminalized,,-1.285406366,1.285406366,1,VBN,1
privately,-1.425206611,-2.285406366,0.860199755,78,RB,1
crabilicious,-0.425206611,,-0.425206611,1,JJ,1
unsubstantial,-3.010169112,-1.548440772,-1.46172834,6,JJ,1
underbelly,-1.524742284,-2.192296962,0.667554677,15,RB,1
atmostphere,-0.747134706,-3.607334461,2.860199755,55,RB,1
stirfried,-0.884638229,-3.159875484,2.275237254,11,VBN,1
aforemetioned,,-1.285406366,1.285406366,1,VBN,1
forgivingly,-0.425206611,,-0.425206611,1,RB,1
scraggly,-1.425206611,-2.285406366,0.860199755,8,RB,1
breasted,-1.332097206,-2.384942039,1.052844833,15,VBN,1
canning,-1.162172205,-2.607334461,1.445162256,10,VBG,1
amything,,-1.285406366,1.285406366,1,VBG,1
disturbingly,-2.255281609,-1.76184441,-0.4934372,32,RB,1
unredeemable,-0.425206611,,-0.425206611,1,JJ,1
clustering,-1.425206611,-2.285406366,0.860199755,2,VBG,1
tasting,-1.069894919,-2.757859416,1.687964496,12465,VBG,1
purred,-2.010169112,-1.870368867,-0.139800245,3,VBN,1
fragmented,-1.425206611,-2.285406366,0.860199755,6,VBN,1
hawaiian,-0.851187488,-3.253065646,2.401878158,3970,JJ,1
overwhelmable,,-1.285406366,1.285406366,1,JJ,1
shmammered,-1.010169112,-2.870368867,1.860199755,3,VBN,1
devolving,-0.425206611,,-0.425206611,1,VBG,1
atlantic,-0.872665588,-3.192296962,2.319631374,300,JJ,1
paired,-0.666647092,-3.983470299,3.316823207,2427,VBN,1
natively,-0.84024411,-3.285406366,2.445162256,4,RB,1
widefinitely,-0.425206611,,-0.425206611,1,RB,1
squinted,-1.010169112,-2.870368867,1.860199755,9,VBN,1
unsaturated,-0.425206611,,-0.425206611,2,JJ,1
logistically,-1.077283307,-2.744837985,1.667554677,11,RB,1
puzzling,-2.368623082,-1.71980919,-0.648813892,50,VBG,1
endurable,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
mcdonaldized,-0.425206611,,-0.425206611,1,VBN,1
dumbling,-0.425206611,,-0.425206611,1,VBG,1
silted,,-1.285406366,1.285406366,1,VBN,1
atmoshere,-0.861305726,-3.224005821,2.362700096,46,RB,1
atmospohere,-0.425206611,,-0.425206611,1,RB,1
tattooing,-0.425206611,,-0.425206611,2,VBG,1
northside,-0.880401237,-3.171235346,2.290834109,85,RB,1
considereing,,-1.285406366,1.285406366,1,VBG,1
calcul8ing,,-1.285406366,1.285406366,1,VBG,1
horsing,-4.010169112,-1.410937248,-2.599231864,12,VBG,1
carelessly,-2.495595939,-1.677723789,-0.81787215,42,RB,1
uxmal,,-1.285406366,1.285406366,1,JJ,1
decorating,-0.883791826,-3.162134991,2.278343165,213,VBG,1
detested,-1.425206611,-2.285406366,0.860199755,6,VBN,1
fationed,-0.425206611,,-0.425206611,1,VBN,1
disheveled,-1.975403693,-1.888070868,-0.087332825,41,VBN,1
untraceable,,-1.285406366,1.285406366,1,JJ,1
overwhealmed,,-1.285406366,1.285406366,1,VBN,1
waning,-1.162172205,-2.607334461,1.445162256,15,VBG,1
accordling,-0.425206611,,-0.425206611,1,VBG,1
flowing,-0.954905093,-2.987684303,2.03277921,589,VBG,1
continously,-1.318291407,-2.400883583,1.082592176,13,RB,1
harassing,-3.010169112,-1.548440772,-1.46172834,42,VBG,1
squirming,-1.647599032,-2.092761288,0.445162256,14,VBG,1
happyhourundergroundeverything,-0.425206611,,-0.425206611,1,VBG,1
mussed,-0.425206611,,-0.425206611,2,VBN,1
cirtaintly,-0.425206611,,-0.425206611,1,RB,1
makes,-0.918953394,-3.072168924,2.153215529,21703,VBZ,1
erroring,-0.425206611,,-0.425206611,1,VBG,1
reserved,-1.419568874,-2.29106622,0.871497346,1277,VBN,1
nibbling,-1.010169112,-2.870368867,1.860199755,60,VBG,1
desiring,-1.062636531,-2.770833193,1.708196662,42,VBG,1
assuring,-1.090787572,-2.721505481,1.630717909,46,VBG,1
forewarning,-1.84024411,-1.963478271,0.123234161,24,VBG,1
undeclared,,-1.285406366,1.285406366,1,JJ,1
unpleant,,-1.285406366,1.285406366,1,JJ,1
integrating,-1.425206611,-2.285406366,0.860199755,4,VBG,1
scatted,,-1.285406366,1.285406366,1,VBN,1
ussituated,,-1.285406366,1.285406366,1,JJ,1
murmuring,-3.010169112,-1.548440772,-1.46172834,6,VBG,1
rollerskated,,-1.285406366,1.285406366,1,VBN,1
professedly,-0.425206611,,-0.425206611,1,RB,1
bolstered,-0.910633438,-3.092761288,2.18212785,14,VBN,1
dawging,,-1.285406366,1.285406366,1,VBG,1
disassociated,-0.425206611,,-0.425206611,1,VBN,1
umbilical,,-1.285406366,1.285406366,1,JJ,1
stumling,-0.425206611,,-0.425206611,1,VBG,1
deranged,-1.425206611,-2.285406366,0.860199755,2,VBN,1
awesomeyummilicious,-0.425206611,,-0.425206611,1,JJ,1
sabotaging,,-1.285406366,1.285406366,5,VBG,1
failled,,-1.285406366,1.285406366,1,VBN,1
overal,-1.180094113,-2.580862249,1.400768136,27,JJ,1
comprable,-0.910633438,-3.092761288,2.18212785,14,JJ,1
peking,-0.999561012,-2.891821976,1.892260964,542,VBG,1
quizickly,,-1.285406366,1.285406366,1,RB,1
fhere,-0.425206611,,-0.425206611,1,RB,1
reproducing,,-1.285406366,1.285406366,2,VBG,1
homogeneous,-1.232561533,-2.507798787,1.275237254,7,JJ,1
mindboggling,-1.425206611,-2.285406366,0.860199755,2,VBG,1
wellspring,-0.425206611,,-0.425206611,1,VBG,1
dissatisified,,-1.285406366,1.285406366,2,VBN,1
uped,-1.010169112,-2.870368867,1.860199755,3,JJ,1
critiquing,-0.647599032,-4.092761288,3.445162256,14,VBG,1
consindering,-0.425206611,,-0.425206611,1,VBG,1
kareoking,-0.425206611,,-0.425206611,1,VBG,1
could,-1.40814186,-2.302675384,0.894533524,81354,MD,1
dittoing,-0.425206611,,-0.425206611,1,VBG,1
precluding,-0.425206611,,-0.425206611,1,VBG,1
heathly,-0.84024411,-3.285406366,2.445162256,4,RB,1
unuasual,-0.425206611,,-0.425206611,1,JJ,1
trifling,-2.010169112,-1.870368867,-0.139800245,3,VBG,1
foretelling,,-1.285406366,1.285406366,2,VBG,1
sangiovanese,-0.425206611,,-0.425206611,1,JJ,1
ambiguous,-1.213702506,-2.533333879,1.319631374,19,JJ,1
devoutly,-0.425206611,,-0.425206611,3,RB,1
poached,-0.91359026,-3.085395638,2.171805379,1856,VBN,1
orchestrated,-0.71798836,-3.730191209,3.012202849,49,VBN,1
FALSE,-2.62607532,-1.639255935,-0.986819385,377,JJ,1
chivalrous,-0.84024411,-3.285406366,2.445162256,4,JJ,1
uhmazing,-0.425206611,,-0.425206611,6,VBG,1
guyere,-1.103278516,-2.700443865,1.597165349,8,RB,1
fantantic,-0.425206611,,-0.425206611,1,JJ,1
teetered,-1.162172205,-2.607334461,1.445162256,15,VBN,1
bred,-1.046694988,-2.799979539,1.753284551,60,VBN,1
primarilly,-0.425206611,,-0.425206611,1,RB,1
stiched,-0.425206611,,-0.425206611,1,VBN,1
quickened,-0.84024411,-3.285406366,2.445162256,4,VBN,1
riding,-1.094781339,-2.714717996,1.619936657,474,VBG,1
undivided,-0.984634019,-2.922836287,1.938202267,28,JJ,1
everyelese,-0.425206611,,-0.425206611,1,JJ,1
wring,-3.817524034,-1.429796275,-2.387727758,21,VBG,1
comprising,-0.66621471,-3.985846084,3.319631374,13,VBG,1
guessing,-1.535719062,-2.182760317,0.647041256,1112,VBG,1
prised,,-1.285406366,1.285406366,1,VBN,1
nuclear,-1.216111012,-2.530028735,1.313917723,109,JJ,1
roiled,,-1.285406366,1.285406366,1,VBN,1
repetitively,-2.010169112,-1.870368867,-0.139800245,6,RB,1
wisely,-0.95986403,-2.97656827,2.016704241,155,RB,1
nonlocal,-0.425206611,,-0.425206611,1,JJ,1
warmingly,-0.425206611,,-0.425206611,2,RB,1
onced,-1.162172205,-2.607334461,1.445162256,5,VBN,1
hoteling,,-1.285406366,1.285406366,1,VBG,1
staring,-1.815352935,-1.978621757,0.163268823,996,VBG,1
impaletable,,-1.285406366,1.285406366,1,JJ,1
partamian,-0.425206611,,-0.425206611,1,JJ,1
mustarded,,-1.285406366,1.285406366,1,VBN,1
deveining,,-1.285406366,1.285406366,1,VBG,1
subdue,-1.010169112,-2.870368867,1.860199755,9,JJ,1
decanting,-0.910633438,-3.092761288,2.18212785,7,VBG,1
willing,-1.28033756,-2.446463139,1.166125579,4014,JJ,1
commuted,,-1.285406366,1.285406366,1,VBN,1
swindling,,-1.285406366,1.285406366,1,VBG,1
aggrevating,-0.425206611,,-0.425206611,1,VBG,1
sourly,-1.425206611,-2.285406366,0.860199755,8,RB,1
definiitely,-0.425206611,,-0.425206611,3,RB,1
reaaallly,-1.425206611,-2.285406366,0.860199755,2,RB,1
perftctly,-0.425206611,,-0.425206611,1,RB,1
lascivious,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
wirsing,-0.595131612,-4.455331367,3.860199755,18,VBG,1
ostentatious,-0.984634019,-2.922836287,1.938202267,28,JJ,1
exhausting,-1.273203517,-2.455331367,1.18212785,72,VBG,1
nere,-0.425206611,,-0.425206611,3,RB,1
gorhing,-0.425206611,,-0.425206611,1,VBG,1
painstaking,-1.077283307,-2.744837985,1.667554677,11,VBG,1
unimaginable,-2.010169112,-1.870368867,-0.139800245,9,JJ,1
diplomatically,,-1.285406366,1.285406366,4,RB,1
400th,-0.425206611,,-0.425206611,14,JJ,1
unimaginably,-1.010169112,-2.870368867,1.860199755,9,RB,1
dissing,-2.232561533,-1.770833193,-0.46172834,14,VBG,1
newest,-0.842662711,-3.278174797,2.435512086,199,JJS,1
multiflavored,-0.425206611,,-0.425206611,1,VBN,1
consequendly,,-1.285406366,1.285406366,1,RB,1
debatably,-1.425206611,-2.285406366,0.860199755,4,RB,1
plushed,-0.425206611,,-0.425206611,1,VBN,1
kvelling,-1.425206611,-2.285406366,0.860199755,2,VBG,1
gambling,-1.104650986,-2.698159312,1.593508326,1262,VBG,1
debatable,-1.46960073,-2.242337644,0.772736914,33,JJ,1
fondled,,-1.285406366,1.285406366,1,VBN,1
assholish,,-1.285406366,1.285406366,1,JJ,1
atomphere,,-1.285406366,1.285406366,1,RB,1
gaining,-0.706977579,-3.780171058,3.073193478,62,VBG,1
unassociated,,-1.285406366,1.285406366,2,JJ,1
ammoniated,-1.425206611,-2.285406366,0.860199755,2,VBN,1
travled,-0.425206611,,-0.425206611,1,VBN,1
reloading,-0.425206611,,-0.425206611,3,VBG,1
expecing,-0.425206611,,-0.425206611,1,VBG,1
mmmmmmmmmmdilly,-0.425206611,,-0.425206611,1,RB,1
primely,-1.010169112,-2.870368867,1.860199755,3,RB,1
imaginary,-1.462681316,-2.24888049,0.786199174,39,JJ,1
materializing,-0.425206611,,-0.425206611,1,VBG,1
swimming,-1.647599032,-2.092761288,0.445162256,1015,VBG,1
agradable,-0.425206611,,-0.425206611,5,JJ,1
overtipping,-0.425206611,,-0.425206611,1,VBG,1
cultivated,-0.688241017,-3.870368867,3.18212785,12,VBN,1
nutrish,-0.425206611,,-0.425206611,2,JJ,1
terminated,-2.010169112,-1.870368867,-0.139800245,9,VBN,1
glistened,-1.70531453,-2.050941112,0.345626582,17,VBN,1
splintered,,-1.285406366,1.285406366,4,VBN,1
pairing,-0.706226762,-3.783657233,3.077430471,1469,VBG,1
reconfirming,,-1.285406366,1.285406366,1,VBG,1
mosltly,,-1.285406366,1.285406366,1,RB,1
unheated,-1.425206611,-2.285406366,0.860199755,6,JJ,1
tossed,-1.379550343,-2.332554847,0.953004504,1835,VBN,1
wretchedly,-1.425206611,-2.285406366,0.860199755,2,RB,1
foodamazing,-0.425206611,,-0.425206611,1,VBG,1
amaaazing,-0.585671283,-4.533333879,3.947662596,19,VBG,1
basiclly,,-1.285406366,1.285406366,4,RB,1
scandilly,-0.425206611,,-0.425206611,1,RB,1
floridian,-0.955721328,-2.985846084,2.030124757,13,JJ,1
nonetheless,-0.996363312,-2.898383243,1.902019931,1664,RB,1
rebelled,-0.910633438,-3.092761288,2.18212785,7,VBN,1
eggstatic,-0.425206611,,-0.425206611,1,JJ,1
overhypppped,-0.425206611,,-0.425206611,1,VBD,1
clamoring,-1.524742284,-2.192296962,0.667554677,30,VBG,1
aluminized,,-1.285406366,1.285406366,1,VBN,1
magnetic,-0.747134706,-3.607334461,2.860199755,10,JJ,1
fountian,-0.84024411,-3.285406366,2.445162256,4,JJ,1
tenuous,-0.84024411,-3.285406366,2.445162256,4,JJ,1
alternating,-0.87586802,-3.183526752,2.307658732,41,VBG,1
touristing,-0.425206611,,-0.425206611,1,VBG,1
perishable,,-1.285406366,1.285406366,3,JJ,1
splendorous,,-1.285406366,1.285406366,2,JJ,1
ridankulous,-0.425206611,,-0.425206611,2,JJ,1
summarized,-1.910633438,-1.922836287,0.012202849,14,VBN,1
machined,-1.747134706,-2.02237196,0.275237254,5,VBN,1
depraved,-1.425206611,-2.285406366,0.860199755,2,VBN,1
scoopable,-1.425206611,-2.285406366,0.860199755,4,JJ,1
deluted,,-1.285406366,1.285406366,1,VBN,1
shatteringly,-1.010169112,-2.870368867,1.860199755,15,RB,1
gingerfied,-0.425206611,,-0.425206611,1,VBN,1
undistrubed,-0.425206611,,-0.425206611,1,JJ,1
remarried,-1.425206611,-2.285406366,0.860199755,4,VBN,1
hving,,-1.285406366,1.285406366,1,VBG,1
acctually,,-1.285406366,1.285406366,1,RB,1
annulled,-0.425206611,,-0.425206611,1,VBN,1
stressed,-1.767312588,-2.009075137,0.24176255,360,VBN,1
sequestering,,-1.285406366,1.285406366,1,VBG,1
contrarily,-1.425206611,-2.285406366,0.860199755,2,RB,1
archaeological,-0.425206611,,-0.425206611,1,JJ,1
compulsively,-1.010169112,-2.870368867,1.860199755,3,RB,1
trepidatiously,-0.425206611,,-0.425206611,1,RB,1
amazingburst,-0.425206611,,-0.425206611,1,RB,1
sweated,-1.010169112,-2.870368867,1.860199755,9,VBN,1
unraveled,-1.232561533,-2.507798787,1.275237254,7,JJ,1
cuddly,-1.232561533,-2.507798787,1.275237254,7,RB,1
ere,-1.032889188,-2.825974747,1.793085559,32,RB,1
unmugged,-0.425206611,,-0.425206611,1,JJ,1
quivering,-1.010169112,-2.870368867,1.860199755,6,VBG,1
replinishing,-0.425206611,,-0.425206611,1,VBG,1
adobong,-2.010169112,-1.870368867,-0.139800245,3,RB,1
caterwauling,-2.010169112,-1.870368867,-0.139800245,3,VBG,1
totaled,-1.592806559,-2.135266016,0.542459457,155,VBD,1
rationed,-1.425206611,-2.285406366,0.860199755,12,VBN,1
bared,-1.425206611,-2.285406366,0.860199755,8,VBN,1
intelligable,,-1.285406366,1.285406366,1,JJ,1
splinting,,-1.285406366,1.285406366,1,VBG,1
holistically,-1.010169112,-2.870368867,1.860199755,3,RB,1
purging,-2.010169112,-1.870368867,-0.139800245,6,VBG,1
vere,-0.84024411,-3.285406366,2.445162256,4,RB,1
slimmed,-0.910633438,-3.092761288,2.18212785,7,VBN,1
understately,-0.425206611,,-0.425206611,1,RB,1
innovative,-0.9809384,-2.930669377,1.949730977,513,JJ,1
heding,,-1.285406366,1.285406366,1,VBG,1
suuucked,,-1.285406366,1.285406366,1,VBN,1
understated,-0.598689432,-4.427180327,3.828490895,203,JJ,1
luved,-0.425206611,,-0.425206611,6,VBN,1
aracely,-1.425206611,-2.285406366,0.860199755,2,RB,1
reasonably,-0.805581138,-3.394691218,2.58911008,5812,RB,1
boppy,-0.425206611,,-0.425206611,2,JJ,1
reasonable,-0.761464782,-3.551396494,2.789931713,15733,JJ,1
30something,-1.425206611,-2.285406366,0.860199755,4,VBG,1
supped,-0.84024411,-3.285406366,2.445162256,8,VBD,1
dumping,-2.388680735,-1.71282759,-0.675853145,117,VBG,1
legitmately,-0.425206611,,-0.425206611,1,RB,1
reaaaaallly,,-1.285406366,1.285406366,2,RB,1
ruggedly,-0.425206611,,-0.425206611,1,RB,1
disputed,-3.634659976,-1.450465612,-2.184194364,37,VBN,1
reentered,,-1.285406366,1.285406366,2,VBN,1
mulled,-0.656532157,-4.040293868,3.383761711,27,VBN,1
liteally,,-1.285406366,1.285406366,1,RB,1
forcibly,-2.747134706,-1.607334461,-1.139800245,5,RB,1
enlightened,-0.78777669,-3.455331367,2.667554677,36,VBN,1
certified,-0.990159151,-2.911241148,1.921081997,179,VBN,1
caasual,-0.425206611,,-0.425206611,1,JJ,1
clouding,-0.939779784,-3.02237196,2.082592176,10,VBG,1
hamstring,-0.425206611,,-0.425206611,1,VBG,1
unimitatable,,-1.285406366,1.285406366,1,JJ,1
shaqred,-0.425206611,,-0.425206611,1,VBN,1
garble,-0.425206611,,-0.425206611,5,JJ,1
drunkedly,-0.425206611,,-0.425206611,1,RB,1
enmeshed,-0.425206611,,-0.425206611,1,VBN,1
historical,-1.027871113,-2.835603448,1.807732335,205,JJ,1
apparantly,-1.673134124,-2.073902261,0.400768136,19,RB,1
guily,,-1.285406366,1.285406366,1,RB,1
respecting,-2.091469214,-1.831374735,-0.260094479,73,VBG,1
enchanted,-0.899137799,-3.121907634,2.222769834,50,VBN,1
refreshingly,-0.616028953,-4.298230406,3.682201453,113,RB,1
verdere,-0.425206611,,-0.425206611,1,RB,1
everyhwhere,,-1.285406366,1.285406366,1,RB,1
thundering,-1.425206611,-2.285406366,0.860199755,2,VBG,1
transsexual,-0.425206611,,-0.425206611,2,JJ,1
openned,-1.425206611,-2.285406366,0.860199755,4,VBN,1
tollerable,-2.010169112,-1.870368867,-0.139800245,3,JJ,1
enshrined,-0.425206611,,-0.425206611,2,VBN,1
niether,-2.425206611,-1.700443865,-0.724762746,8,RB,1
